transaction_merchants_code,name,mcc,mcc_category,n_txns,median_amount,ecommerce_rate,name_category,mcc_override,mcc_emb_category,mcc_emb_conf,final_category,source,confidence,correction_flag
274554847149024,Grote Plein Wassenaar,5651,Family Clothing Stores,338,26.18,0.23880597014925373,,,Shopping,0.4511672258377075,Shopping,mcc_embedding,0.4511672258377075,False
274657410761994,Cafe de Witte,5812,Eating places and Restaurants,356,15.145,0.24788732394366197,,,Restaurants & Takeaway,0.7404505610466003,Restaurants & Takeaway,mcc_embedding,0.7404505610466003,False
274695014039008,Pizzeria Max V.O.F.,5813,"Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail lounges, Nightclubs and Discotheques",280,10.805,0.16845878136200718,Restaurants & Takeaway,,Restaurants & Takeaway,0.7402024865150452,Restaurants & Takeaway,mcc_embedding,0.7402024865150452,False
274799665774372,Witte Stoep Dordrecht V.O.F.,9311,Tax Payments,10,11.045,0.1,,,Income,0.42600902915000916,Income,mcc_embedding,0.42600902915000916,False
274986755762235,Sofie & Sofie Delft,5932,Antique Shops,15,11.15,0.13333333333333333,,,Groceries,0.43427222967147827,Groceries,mcc_embedding,0.43427222967147827,False
275092875872480,Maria & Maria Delft,7994,Video Game Arcades/Establishments,37,10.42,0.24324324324324326,,,Restaurants & Takeaway,0.4691910445690155,Restaurants & Takeaway,mcc_embedding,0.4691910445690155,False
275115822216106,Oude Brug B.V.,7338,"Quick Copy, Reproduction and Blueprinting Services",2,10.52,0.0,,,Services,0.2982020378112793,Bills & Utilities,name_embedding,0.08124276995658875,False
275137751314866,Klaas & Klaas Haarlem,5533,"Automotive Parts, Accessories Stores",3,156.74,0.6666666666666666,,,Shopping,0.3767176866531372,Shopping,mcc_embedding,0.3767176866531372,False
275464423977666,Rode Haven Eenmanszaak,0742,Unknown,10,67.205,0.1,,,Other,0.33737078309059143,Other,mcc_embedding,0.33737078309059143,False
275498988816443,Rode Park Amersfoort,5972,Stamp and Coin Stores – Philatelic and Numismatic Supplies,1,8.79,0.0,,,Other,0.324607789516449,Other,mcc_embedding,0.324607789516449,False
276014875787447,Zilveren Haven,5699,Miscellaneous Apparel and Accessory Shops,41,36.06,0.2926829268292683,,,Shopping,0.5970268845558167,Shopping,mcc_embedding,0.5970268845558167,False
276030835229102,Jan & Jan Leiden,5045,"Computers, Computer Peripheral Equipment, Software",30,8.600000000000001,0.2,,,Services,0.3528379201889038,Services,mcc_embedding,0.3528379201889038,False
276041747894658,Gouden Stoep,4784,Toll and Bridge Fees,67,5.91,0.31343283582089554,,,Fees & Charges,0.39878737926483154,Fees & Charges,mcc_embedding,0.39878737926483154,False
276155407958901,Kleine Park B.V.,5691,Men’s and Women’s Clothing Stores,344,32.72,0.2616279069767442,,,Shopping,0.5380389094352722,Shopping,mcc_embedding,0.5380389094352722,False
276454421664305,Lars & Lars Utrecht Eenmanszaak,5972,Stamp and Coin Stores – Philatelic and Numismatic Supplies,1,17.08,0.0,,,Other,0.324607789516449,Other,mcc_embedding,0.324607789516449,False
276703092230226,Zilveren Winkel Rijswijk,5310,Discount Stores,140,8.835,0.2733812949640288,,,Shopping,0.5039125680923462,Shopping,mcc_embedding,0.5039125680923462,False
276758615527908,Blauwe Stoep V.O.F.,3509,MARRIOTT HOTELS,18,17.240000000000002,0.16666666666666666,,,Travel,0.46696367859840393,Travel,mcc_embedding,0.46696367859840393,False
276778481592962,Blauwe Tulp,4789,"Transportation Services, Not elsewhere classified)",72,5.51,0.20833333333333334,,,Transport,0.6090143918991089,Transport,mcc_embedding,0.6090143918991089,False
276857341209639,Luuk & Luuk Delft Eenmanszaak,5542,Automated Fuel Dispensers,283,31.86,0.2127659574468085,,Transport,Bills & Utilities,0.24303966760635376,Transport,mcc_rule,1.0,False
277010786793517,Blauwe Winkel Voorburg,5691,Men’s and Women’s Clothing Stores,80,32.305,0.12658227848101267,,,Shopping,0.5380389094352722,Shopping,mcc_embedding,0.5380389094352722,False
277109714561245,Sofie & Sofie Rijswijk B.V.,9311,Tax Payments,6,29.544999999999998,0.3333333333333333,,,Income,0.42600902915000916,Income,mcc_embedding,0.42600902915000916,False
277149816364943,Blauwe Molen,7538,Automotive Service Shops,1,916.39,0.0,,,Services,0.3789374828338623,Services,mcc_embedding,0.3789374828338623,False
277371135445798,Arriva Noord-Brabant B.V.,4111,"Local/Suburban Commuter Passenger Transportation – Railroads, Feries, Local Water Transportation.",10749,1.09,0.21757790632580706,Transport,,Transport,0.7239193320274353,Transport,mcc_embedding,0.7239193320274353,False
277436605336391,Broodjeszaak Max,5814,Fast Food Restaurants,207,9.35,0.1553398058252427,Restaurants & Takeaway,,Restaurants & Takeaway,0.6541633009910583,Restaurants & Takeaway,mcc_embedding,0.6541633009910583,False
277563689600171,Apotheek Amersfoort,5912,Drug Stores and Pharmacies,90,14.995000000000001,0.2111111111111111,Health & Pharmacy,Health & Pharmacy,Health & Pharmacy,0.6875506043434143,Health & Pharmacy,mcc_rule,1.0,False
277578254186123,Nieuwe Park,5993,Cigar Stores and Stands,20,12.33,0.3,,,Groceries,0.327055424451828,Groceries,mcc_embedding,0.327055424451828,False
277722620711207,Witte Plein,9402,Postal Services – Government Only,10,7.6899999999999995,0.2,,,Services,0.28118234872817993,Groceries,name_embedding,0.10432710498571396,False
277749071188367,Gouden Molen B.V.,2842,"Specialty Cleaning, Polishing, and Sanitation Preparations",20,1.165,0.2,,,Personal Care,0.39924657344818115,Personal Care,mcc_embedding,0.39924657344818115,False
277837283419416,molen.io,7399,"Business Services, Not Elsewhere Classified",543,4.87,0.19557195571955718,,,Services,0.7651598453521729,Services,mcc_embedding,0.7651598453521729,False
277891416691678,Oude Molen Capelle,0742,Unknown,21,44.61,0.23809523809523808,,,Other,0.33737078309059143,Other,mcc_embedding,0.33737078309059143,False
278284152011433,Bistro Klaas,5813,"Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail lounges, Nightclubs and Discotheques",81,12.0,0.25925925925925924,Restaurants & Takeaway,,Restaurants & Takeaway,0.7402024865150452,Restaurants & Takeaway,mcc_embedding,0.7402024865150452,False
278342795487073,Blauwe Haven,4131,"Bus Lines, Including Charters, Tour Buses",95,3.51,0.2553191489361702,,,Transport,0.4827839732170105,Transport,mcc_embedding,0.4827839732170105,False
278493704867820,Jan & Jan Capelle V.O.F.,7251,"Shop Repair Shops and Shoe Shine Parlors, and Hat Cleaning Shops",1,7.0,1.0,,,Personal Care,0.6102429032325745,Personal Care,mcc_embedding,0.6102429032325745,False
278509068638596,Grote Plein Wassenaar,5998,Tent and Awning Shops,1,14.78,0.0,,,Groceries,0.35050147771835327,Groceries,mcc_embedding,0.35050147771835327,False
279084145794426,Markt Rijswijk,5411,"Grocery Stores, Supermarkets",1319,8.4,0.20960365853658536,,,Groceries,0.7774403095245361,Groceries,mcc_embedding,0.7774403095245361,False
279090149222844,Frituur Grote,5814,Fast Food Restaurants,1,15.13,0.0,Restaurants & Takeaway,,Restaurants & Takeaway,0.6541633009910583,Restaurants & Takeaway,mcc_embedding,0.6541633009910583,False
279386160098513,Rode Molen Leiden B.V.,5532,Automotive Tire Stores,2,658.405,0.0,,,Other,0.2392214983701706,Other,name_embedding,0.09794452786445618,False
279505644763544,Markt Capelle B.V.,5411,"Grocery Stores, Supermarkets",905,9.04,0.22048997772828507,,,Groceries,0.7774403095245361,Groceries,mcc_embedding,0.7774403095245361,False
279549393940193,Blauwe Molen Alphen,5944,"Watch, Clock, Jewelry, and Silverware Stores",19,37.66,0.05263157894736842,,,Other,0.40101030468940735,Other,mcc_embedding,0.40101030468940735,False
279748268315070,Rode Stoep Hilversum B.V.,3211,Airlines,3,57.36,0.0,,,Travel,0.4519882798194885,Travel,mcc_embedding,0.4519882798194885,False
280355226065019,Eetcafe Nieuwe,5812,Eating places and Restaurants,193,13.81,0.19689119170984457,Restaurants & Takeaway,,Restaurants & Takeaway,0.7404505610466003,Restaurants & Takeaway,mcc_embedding,0.7404505610466003,False
280615630793794,Witte Haven B.V.,8220,"Colleges, Junior Colleges, Universities, and ProfessionalSchools",1,4.51,0.0,,,Services,0.3592338263988495,Services,mcc_embedding,0.3592338263988495,False
280616547875352,Witte Brug,7832,Motion Picture Theaters,17,14.26,0.17647058823529413,,,Entertainment & Digital,0.41768667101860046,Entertainment & Digital,mcc_embedding,0.41768667101860046,False
281008677864142,tulp.app,7299,Miscellaneous Personal Services ( not elsewhere classifies),32,3.35,0.1875,Entertainment & Digital,,Services,0.6032162308692932,Services,mcc_embedding,0.6032162308692932,True
281124957811957,Oude Markt Utrecht,3042,FINNAIR,6,172.70499999999998,0.3333333333333333,,,Travel,0.15778489410877228,Transport,name_embedding,0.14225171506404877,False
281378164825260,Kleine Gracht Gouda V.O.F.,5996,"Swimming Pools – Sales, Service, and Supplies",4,7.9,0.0,,,Groceries,0.3606770932674408,Groceries,mcc_embedding,0.3606770932674408,False
281459486750613,Frituur Groene,5814,Fast Food Restaurants,15,10.26,0.2,Restaurants & Takeaway,,Restaurants & Takeaway,0.6541633009910583,Restaurants & Takeaway,mcc_embedding,0.6541633009910583,False
281532293746945,Bistro Max,5812,Eating places and Restaurants,147,12.96,0.1917808219178082,Restaurants & Takeaway,,Restaurants & Takeaway,0.7404505610466003,Restaurants & Takeaway,mcc_embedding,0.7404505610466003,False
281655127858121,Snackbar Wassenaar,5814,Fast Food Restaurants,748,9.035,0.20268456375838925,Restaurants & Takeaway,,Restaurants & Takeaway,0.6541633009910583,Restaurants & Takeaway,mcc_embedding,0.6541633009910583,False
281745080501915,Supermarkt Dordrecht B.V.,5411,"Grocery Stores, Supermarkets",1076,8.405,0.21415270018621974,Groceries,,Groceries,0.7774403095245361,Groceries,mcc_embedding,0.7774403095245361,False
282024878866143,Groene Park Gouda Eenmanszaak,3066,SOUTHWEST,1,44.24,0.0,,,Restaurants & Takeaway,0.24384774267673492,Travel,name_embedding,0.23677785694599152,False
282117330756783,Groene Molen,0763,Unknown,131,6.6,0.23076923076923078,,,Other,0.33737078309059143,Other,name_embedding,0.07145493477582932,False
282210529846077,Zilveren Haven Zoetermeer,5971,Art Dealers and Galleries,1,15.66,0.0,,,Personal Care,0.4398684799671173,Personal Care,mcc_embedding,0.4398684799671173,False
282357968656314,Zilveren Gracht,5712,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",195,16.73,0.18041237113402062,,,Groceries,0.5632016062736511,Groceries,mcc_embedding,0.5632016062736511,False
282939666213110,Bistro Klaas V.O.F.,5812,Eating places and Restaurants,326,12.844999999999999,0.20679012345679013,Restaurants & Takeaway,,Restaurants & Takeaway,0.7404505610466003,Restaurants & Takeaway,mcc_embedding,0.7404505610466003,False
283266142587945,Groene Winkel Utrecht,8249,Vocational Schools and Trade Schools,6,5.29,0.3333333333333333,,,Services,0.31250259280204773,Services,mcc_embedding,0.31250259280204773,False
283291871381577,Grote Haven Wassenaar,3211,Airlines,1,287.78,1.0,,,Travel,0.4519882798194885,Travel,mcc_embedding,0.4519882798194885,False
283525637785699,Anne & Anne Utrecht B.V.,5462,Bakeries,86,5.455,0.19767441860465115,,,Groceries,0.3296889364719391,Groceries,mcc_embedding,0.3296889364719391,False
283604045899389,Gouden Markt,3001,AMERICAN AIRLINES,5,62.8,0.4,,,Travel,0.36991384625434875,Travel,mcc_embedding,0.36991384625434875,False
283654938853835,Anne & Anne Leiden,4214,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",1,4.43,1.0,,,Transport,0.5793383717536926,Transport,mcc_embedding,0.5793383717536926,False
283824674553557,Blauwe Gracht,4900,"Electric, Gas, Sanitary and Water Utilities",2,2.005,0.5,,Bills & Utilities,Bills & Utilities,0.6132147312164307,Bills & Utilities,mcc_rule,1.0,False
283859725398225,Eva & Eva Haarlem,4812,Telecommunications Equipment including telephone sales,93,12.77,0.16304347826086957,,Bills & Utilities,Services,0.325022429227829,Bills & Utilities,mcc_rule,1.0,False
283933159659240,Nieuwe Brug,8099,Medical Services and Health Practitioners (Not Elsewhere Classified),31,57.86,0.16129032258064516,,Health & Pharmacy,Services,0.60969477891922,Health & Pharmacy,mcc_rule,1.0,False
284131111996717,Klaas & Klaas Leiden,7629,Electrical And Small Appliance Repair Shops,1,71.91,0.0,,,Personal Care,0.4039357304573059,Personal Care,mcc_embedding,0.4039357304573059,False
284664540894118,Max & Max Capelle,5972,Stamp and Coin Stores – Philatelic and Numismatic Supplies,1,12.62,1.0,,,Other,0.324607789516449,Other,mcc_embedding,0.324607789516449,False
284866358609811,Nieuwe Park,8021,Dentists and Orthodontists,4,64.87,0.0,,Health & Pharmacy,Health & Pharmacy,0.5077815055847168,Health & Pharmacy,mcc_rule,1.0,False
285462608860040,Maria & Maria Delft V.O.F.,8220,"Colleges, Junior Colleges, Universities, and ProfessionalSchools",9,7.35,0.4444444444444444,,,Services,0.3592338263988495,Services,mcc_embedding,0.3592338263988495,False
285665192231318,Sofie & Sofie Dordrecht B.V.,5971,Art Dealers and Galleries,1,11.1,1.0,,,Personal Care,0.4398684799671173,Personal Care,mcc_embedding,0.4398684799671173,False
285731182694068,Groene Winkel,8071,Medical and Dental Laboratories,5,15.3,0.4,,,Health & Pharmacy,0.5721979737281799,Health & Pharmacy,mcc_embedding,0.5721979737281799,False
286042072784188,Maria & Maria Amersfoort V.O.F.,5964,Direct Marketing – Catalog Merchant,14,9.195,0.35714285714285715,,,Shopping,0.4009339511394501,Shopping,mcc_embedding,0.4009339511394501,False
286233063960488,Blauwe Winkel,4011,Railroads,3,0.44,0.3333333333333333,,,Transport,0.44210270047187805,Transport,mcc_embedding,0.44210270047187805,False
286266752865666,Kruidenier Grote B.V.,5411,"Grocery Stores, Supermarkets",826,8.165,0.20899149453219928,Groceries,,Groceries,0.7774403095245361,Groceries,mcc_embedding,0.7774403095245361,False
286538894831130,Witte Haven V.O.F.,5719,Miscellaneous Home Furnishing Specialty Stores,15,29.64,0.2857142857142857,,,Shopping,0.5086603164672852,Shopping,mcc_embedding,0.5086603164672852,False
286540100845325,Gouden Haven Leiden,7393,Protective and Security Services – Including Armored Carsand Guard Dogs,1,4.43,0.0,,,Services,0.2905403673648834,Gambling,name_embedding,0.13376615941524506,False
286593946033670,Groene Winkel B.V.,2842,"Specialty Cleaning, Polishing, and Sanitation Preparations",2,4.654999999999999,0.0,,,Personal Care,0.39924657344818115,Personal Care,mcc_embedding,0.39924657344818115,False
286952376535291,Eetcafe Groene,5812,Eating places and Restaurants,791,15.0,0.20431472081218274,Restaurants & Takeaway,,Restaurants & Takeaway,0.7404505610466003,Restaurants & Takeaway,mcc_embedding,0.7404505610466003,False
286968427075739,Anne & Anne Delft,0763,Unknown,17,6.17,0.29411764705882354,,,Other,0.33737078309059143,Transport,name_embedding,0.06501340866088867,False
287048400986179,Luuk & Luuk Capelle B.V.,7996,"Amusement Parks, Carnivals, Circuses, Fortune Tellers",12,12.015,0.16666666666666666,,,Gambling,0.48854872584342957,Gambling,mcc_embedding,0.48854872584342957,False
287215046307992,Grote Brug Haarlem Eenmanszaak,7999,Recreation Services (Not Elsewhere Classified),173,6.92,0.17341040462427745,,,Services,0.48972079157829285,Services,mcc_embedding,0.48972079157829285,False
287311420010006,Groene Winkel B.V.,3099,CATHAY PACIFIC,4,839.8299999999999,0.25,,,Travel,0.29650700092315674,Gambling,name_embedding,0.1027713343501091,False
287361068996120,Witte Molen Alphen V.O.F.,8043,"Opticians, Opticians Goods and Eyeglasses",7,55.11,0.2857142857142857,,Health & Pharmacy,Health & Pharmacy,0.47465530037879944,Health & Pharmacy,mcc_rule,1.0,False
287389864949143,Luuk & Luuk Amersfoort,4225,"Public warehousing, Storage",47,8.45,0.19148936170212766,,,Groceries,0.2804366946220398,Transport,name_embedding,0.2122381627559662,False
287691549877103,Max & Max Voorburg,7394,"Equipment Rental and Leasing Services, Tool Rental, Furniture Rental, and Appliance Rental",11,21.15,0.09090909090909091,,,Services,0.5505093932151794,Services,mcc_embedding,0.5505093932151794,False
287759325507620,tulp.nl/abonnement,4814,"Fax services, Telecommunication Services",39,12.61,0.2564102564102564,,Bills & Utilities,Services,0.3529437482357025,Bills & Utilities,mcc_rule,1.0,False
287880450790916,Piet & Piet Schiedam,6011,Financial Institutions – Manual Cash Disbursements,2,113.19500000000001,0.5,,Cash & ATM,Cash & ATM,0.5189631581306458,Cash & ATM,mcc_rule,1.0,False
288162909446843,Kleine Tulp Alphen V.O.F.,5631,Women’s Accessory and Specialty Shops,2,76.79,0.0,,,Personal Care,0.5606375336647034,Personal Care,mcc_embedding,0.5606375336647034,False
288258049385216,markt.nl,7299,Miscellaneous Personal Services ( not elsewhere classifies),9,5.18,0.2222222222222222,,,Services,0.6032162308692932,Services,mcc_embedding,0.6032162308692932,False
288383604431239,Gouden Brug B.V.,5462,Bakeries,256,5.55,0.234375,,,Groceries,0.3296889364719391,Groceries,mcc_embedding,0.3296889364719391,False
288521521609750,Snackbar Wassenaar,5814,Fast Food Restaurants,46,9.09,0.2391304347826087,Restaurants & Takeaway,,Restaurants & Takeaway,0.6541633009910583,Restaurants & Takeaway,mcc_embedding,0.6541633009910583,False
288668668499766,Rode Park Eenmanszaak,3030,AEROLINEAS ARGENTINAS,1,46.19,0.0,,,Travel,0.24034851789474487,Transport,name_embedding,0.18196436762809753,False
288725789609815,Luuk & Luuk Alphen,9405,Intra – Government Transactions,2,25.875,0.0,,,Cash & ATM,0.4262481927871704,Cash & ATM,mcc_embedding,0.4262481927871704,False
288757346638137,Pizzeria Jan,5812,Eating places and Restaurants,1378,14.42,0.23799126637554585,Restaurants & Takeaway,,Restaurants & Takeaway,0.7404505610466003,Restaurants & Takeaway,mcc_embedding,0.7404505610466003,False
288850569920266,Drogisterij Witte V.O.F.,5912,Drug Stores and Pharmacies,47,14.1,0.10638297872340426,Health & Pharmacy,Health & Pharmacy,Health & Pharmacy,0.6875506043434143,Health & Pharmacy,mcc_rule,1.0,False
288876124209635,Nieuwe Molen Schiedam,3640,HYATT HOTEL,1,21.41,1.0,,,Travel,0.33274438977241516,Travel,mcc_embedding,0.33274438977241516,False
288979975872704,Witte Brug,5983,"Fuel – Fuel Oil, Wood, Coal, Liquefied Petroleum",13,11.46,0.15384615384615385,,,Transport,0.33935531973838806,Transport,mcc_embedding,0.33935531973838806,False
289331860027818,Eetcafe Zilveren B.V.,5813,"Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail lounges, Nightclubs and Discotheques",119,10.47,0.20168067226890757,Restaurants & Takeaway,,Restaurants & Takeaway,0.7402024865150452,Restaurants & Takeaway,mcc_embedding,0.7402024865150452,False
289396367295133,Grote Markt,5300,Wholesale Clubs,15,6.35,0.26666666666666666,,,Groceries,0.3808371126651764,Groceries,mcc_embedding,0.3808371126651764,False
289604496646508,Nieuwe Stoep B.V.,9399,Government Services ( Not Elsewhere Classified),22,11.845,0.0,,,Services,0.6919083595275879,Services,mcc_embedding,0.6919083595275879,False
289871745382551,Zilveren Markt Dordrecht Eenmanszaak,6051,"Non-Financial Institutions – Foreign Currency, Money Orders (not wire transfer) and Travelers Cheques",138,26.185000000000002,0.18115942028985507,,Cash & ATM,Cash & ATM,0.5215678215026855,Cash & ATM,mcc_rule,1.0,False
290110188372276,Tankstation Groene,5541,Service Stations ( with or without ancillary services),757,11.82,0.21248339973439576,Transport,Transport,Services,0.4486517310142517,Transport,mcc_rule,1.0,False
290134637510315,Groene Haven Amersfoort,7333,"Commercial Photography, Art and Graphics",13,15.76,0.15384615384615385,,,Entertainment & Digital,0.33091193437576294,Entertainment & Digital,mcc_embedding,0.33091193437576294,False
290161563130827,Rode Tulp Rijswijk V.O.F.,8099,Medical Services and Health Practitioners (Not Elsewhere Classified),1,51.83,0.0,,Health & Pharmacy,Services,0.60969477891922,Health & Pharmacy,mcc_rule,1.0,False
290373016858508,Rode Plein V.O.F.,5045,"Computers, Computer Peripheral Equipment, Software",63,8.96,0.14516129032258066,,,Services,0.3528379201889038,Services,mcc_embedding,0.3528379201889038,False
290385921626571,Sofie & Sofie Voorburg,7542,Car Washes,26,2.27,0.15384615384615385,,,Transport,0.22666199505329132,Personal Care,name_embedding,0.2258870005607605,False
290430332184292,Groene Tulp Leidschendam,5949,"Sewing, Needle, Fabric, and Price Goods Stores",3,5.27,0.3333333333333333,,,Shopping,0.52284175157547,Shopping,mcc_embedding,0.52284175157547,False
290892602951413,Supermarkt Gouda B.V.,5411,"Grocery Stores, Supermarkets",1225,8.6,0.2160392798690671,Groceries,,Groceries,0.7774403095245361,Groceries,mcc_embedding,0.7774403095245361,False
291323866839953,Bistro Klaas B.V.,5812,Eating places and Restaurants,19,10.78,0.10526315789473684,Restaurants & Takeaway,,Restaurants & Takeaway,0.7404505610466003,Restaurants & Takeaway,mcc_embedding,0.7404505610466003,False
291343519406798,Witte Markt Leidschendam,5310,Discount Stores,78,11.68,0.20512820512820512,,,Shopping,0.5039125680923462,Shopping,mcc_embedding,0.5039125680923462,False
291535967837965,Rode Stoep Wassenaar Eenmanszaak,7361,"Employment Agencies, Temporary Help Services",40,16.755,0.25,,,Services,0.4511721134185791,Services,mcc_embedding,0.4511721134185791,False
292402741908225,Kleine Gracht Delft,7929,"Bands, Orchestras, and Miscellaneous Entertainers (Not Elsewhere Classified)",16,10.9,0.1875,,,Entertainment & Digital,0.2905258238315582,Personal Care,name_embedding,0.16510385274887085,False
292439303861766,Max & Max Rijswijk B.V.,5399,Misc. General Merchandise,18,8.605,0.2777777777777778,,,Other,0.48918846249580383,Other,mcc_embedding,0.48918846249580383,False
292584576086119,Klaas & Klaas Gouda,5131,"Piece Goods, Notions, and Other Dry Goods",2,5.045,0.5,,,Other,0.36373743414878845,Other,mcc_embedding,0.36373743414878845,False
292950170158368,Elektrowinkel Delft,5995,"Pet Shops, Pet Foods, and Supplies Stores",55,41.31,0.2909090909090909,,,Groceries,0.5805431604385376,Groceries,mcc_embedding,0.5805431604385376,False
293028687752019,Oude Markt,5451,Dairy Products Stores,1,6.28,0.0,,,Groceries,0.41687697172164917,Groceries,mcc_embedding,0.41687697172164917,False
293048994797249,Groene Park Gouda B.V.,8398,Charitable and Social Service Organizations,15,15.45,0.3333333333333333,,,Services,0.41324689984321594,Services,mcc_embedding,0.41324689984321594,False
293267931784337,Oude Winkel V.O.F.,3533,HOTEL IBIS,2,313.415,0.0,,,Travel,0.35064324736595154,Travel,mcc_embedding,0.35064324736595154,False
293594227765154,Gouden Winkel Alphen,7392,"Management, Consulting, and Public Relations Services",43,33.14,0.3023255813953488,,,Services,0.5722718238830566,Services,mcc_embedding,0.5722718238830566,False
293631591226928,Blauwe Haven Schiedam,7996,"Amusement Parks, Carnivals, Circuses, Fortune Tellers",25,12.2,0.12,,,Gambling,0.48854872584342957,Gambling,mcc_embedding,0.48854872584342957,False
293727219999165,Supermarkt Capelle V.O.F.,5499,Misc. Food Stores – Convenience Stores and Specialty Markets,580,2.605,0.2339688041594454,Groceries,,Groceries,0.5560568571090698,Groceries,mcc_embedding,0.5560568571090698,False
293776863690701,Witte Plein Schiedam Eenmanszaak,5697,"Tailors, Seamstress, Mending, and Alterations",1,14.16,0.0,,,Personal Care,0.387910932302475,Personal Care,mcc_embedding,0.387910932302475,False
293970041334483,Grote Markt Capelle V.O.F.,5621,Women’s Ready-to-Wear Stores,26,34.515,0.23076923076923078,,,Shopping,0.5146930813789368,Shopping,mcc_embedding,0.5146930813789368,False
293980114865425,Supermarkt Rijswijk B.V.,5411,"Grocery Stores, Supermarkets",720,8.3,0.2122905027932961,Groceries,,Groceries,0.7774403095245361,Groceries,mcc_embedding,0.7774403095245361,False
293989473905407,Kruidenier Grote,5499,Misc. Food Stores – Convenience Stores and Specialty Markets,534,2.62,0.212406015037594,Groceries,,Groceries,0.5560568571090698,Groceries,mcc_embedding,0.5560568571090698,False
294014151223195,Anne & Anne Haarlem Eenmanszaak,4411,Cruise and Steamship Lines,1,9.98,1.0,,,Travel,0.4463514983654022,Travel,mcc_embedding,0.4463514983654022,False
294106777362843,Klaas & Klaas Haarlem,6211,Security Brokers/Dealers,143,86.01,0.3146853146853147,,,Services,0.29236724972724915,Travel,name_embedding,0.15544690191745758,False
294261480711449,Zilveren Plein Schiedam V.O.F.,3553,PARK INNS INTERNATIONAL,1,151.39,0.0,,,Restaurants & Takeaway,0.3973844349384308,Restaurants & Takeaway,mcc_embedding,0.3973844349384308,False
294393218503743,Drogisterij Witte V.O.F.,5912,Drug Stores and Pharmacies,235,13.16,0.2127659574468085,Health & Pharmacy,Health & Pharmacy,Health & Pharmacy,0.6875506043434143,Health & Pharmacy,mcc_rule,1.0,False
294509089771942,Rode Brug,5211,Lumber and Building Materials Stores,3,23.22,0.3333333333333333,,,Groceries,0.3741403818130493,Groceries,mcc_embedding,0.3741403818130493,False
294755923374489,Sofie & Sofie Gouda,0763,Unknown,94,6.265000000000001,0.21739130434782608,,,Other,0.33737078309059143,Personal Care,name_embedding,0.18021833896636963,False
294871583213454,Luuk & Luuk Capelle V.O.F.,6051,"Non-Financial Institutions – Foreign Currency, Money Orders (not wire transfer) and Travelers Cheques",41,40.02,0.1951219512195122,,Cash & ATM,Cash & ATM,0.5215678215026855,Cash & ATM,mcc_rule,1.0,False
294935712933065,Gouden Park Capelle,7538,Automotive Service Shops,1,187.48,1.0,,,Services,0.3789374828338623,Services,mcc_embedding,0.3789374828338623,False
295425213992172,Eetcafe Kleine,5812,Eating places and Restaurants,644,14.535,0.2336448598130841,Restaurants & Takeaway,,Restaurants & Takeaway,0.7404505610466003,Restaurants & Takeaway,mcc_embedding,0.7404505610466003,False
295729886406826,Winkel Groene Haarlem,5499,Misc. Food Stores – Convenience Stores and Specialty Markets,4,3.42,0.75,,,Groceries,0.5560568571090698,Groceries,mcc_embedding,0.5560568571090698,False
295939660895573,Piet & Piet Amersfoort B.V.,5699,Miscellaneous Apparel and Accessory Shops,28,19.69,0.14814814814814814,,,Shopping,0.5970268845558167,Shopping,mcc_embedding,0.5970268845558167,False
296214579857486,Blauwe Winkel Utrecht,5655,"Sports Apparel, Riding Apparel Stores",82,49.445,0.21951219512195122,,,Shopping,0.4915355443954468,Shopping,mcc_embedding,0.4915355443954468,False
296264010799639,Piet & Piet Schiedam B.V.,3533,HOTEL IBIS,1,16.57,0.0,,,Travel,0.35064324736595154,Travel,mcc_embedding,0.35064324736595154,False
296297018275920,Eva & Eva Rijswijk B.V.,7392,"Management, Consulting, and Public Relations Services",9,23.41,0.1111111111111111,,,Services,0.5722718238830566,Services,mcc_embedding,0.5722718238830566,False
296351170205296,Gouden Tulp,4457,Boat Rentals and Leases,4,37.245,0.0,,,Travel,0.3746623396873474,Travel,mcc_embedding,0.3746623396873474,False
296995560715861,Grote Winkel,5948,Leather Foods Stores,14,83.63499999999999,0.5,,,Shopping,0.36477670073509216,Shopping,mcc_embedding,0.36477670073509216,False
297036829032660,Rode Haven Gouda,5963,Door-to-Door Sales,5,5.37,0.0,,,Shopping,0.3456750214099884,Shopping,mcc_embedding,0.3456750214099884,False
298216375064930,Markt Capelle,5499,Misc. Food Stores – Convenience Stores and Specialty Markets,259,2.79,0.21235521235521235,,,Groceries,0.5560568571090698,Groceries,mcc_embedding,0.5560568571090698,False
298400238323153,Luuk & Luuk Leiden,5661,Shoe Stores,65,43.98,0.23076923076923078,,,Shopping,0.5018230676651001,Shopping,mcc_embedding,0.5018230676651001,False
298587730918423,Max & Max Amersfoort B.V.,5651,Family Clothing Stores,6,40.07,0.3333333333333333,,,Shopping,0.4511672258377075,Shopping,mcc_embedding,0.4511672258377075,False
298774055258633,Nieuwe Brug B.V.,5231,"Glass, Paint, and Wallpaper Stores",2,43.96,0.5,,,Shopping,0.3534473776817322,Shopping,mcc_embedding,0.3534473776817322,False
